0.005291	0.005291	0.005291	0.005291	0.005291	0.957672	0.005291	0.005291	0.005291	
0.005291	0.005291	0.005291	0.957672	0.005291	0.005291	0.005291	0.005291	0.005291	
0.005291	0.957672	0.005291	0.005291	0.005291	0.005291	0.005291	0.005291	0.005291	
0.005291	0.005291	0.005291	0.005291	0.005291	0.005291	0.005291	0.005291	0.957672	
0.005291	0.957672	0.005291	0.005291	0.005291	0.005291	0.005291	0.005291	0.005291	
0.008148	0.005291	0.005291	0.005291	0.005291	0.005291	0.005291	0.954815	0.005291	
0.005291	0.005291	0.005291	0.005291	0.957672	0.005291	0.005291	0.005291	0.005291	
0.005291	0.005291	0.957672	0.005291	0.005291	0.005291	0.005291	0.005291	0.005291	
0.005291	0.005291	0.005291	0.005291	0.005291	0.957672	0.005291	0.005291	0.005291	
0.005291	0.955767	0.007196	0.005291	0.005291	0.005291	0.005291	0.005291	0.005291	
