0.6887852843	9.999999889e-09
9.999999889e-09	9.999999889e-09
0.09430698251	9.999999889e-09
0.09855095063	9.999999889e-09
0.1093189245	9.999999889e-09
0.431257432	9.999999889e-09
9.999999889e-09	9.999999889e-09
0.07220612136	9.999999889e-09
0.1006427733	9.999999889e-09
0.0843864056	9.999999889e-09
0.1061659817	9.999999889e-09
0.09219822236	9.999999889e-09
0.1089478076	9.999999889e-09
0.148504254	9.999999889e-09
0.194399105	9.999999889e-09
0.03303089429	9.999999889e-09
0.04114916298	9.999999889e-09
0.1414153412	9.999999889e-09
0.08104855997	9.999999889e-09
0.03729630439	9.999999889e-09
0.02740566928	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
9.999999889e-09	9.999999889e-09
