36488	21	102	
1062	497	6693	
1614	9011	1042	
34	7171	5252	
486	8969	716	
12	11226	150	
16	11649	263	
18	9303	1782	
63	2956	5687	
32	122	14696	
117	11923	246	
10	3882	70	
26	144	6619	
37	49	15367	
18	366	18763	
635	3286	2924	
41	6168	1415	
15	9961	88	
50	2111	811	
3334	5	6	
14	63	1343	
35	113	10300	
42	5358	9953	
15	113	9614	
29	104	125	
575	20878	260	
20	390	7247	
63	492	4307	
67	158	2343	
36	104	158	
54839	30	58	
29	1924	410	
8	106	9546	
7	240	3995	
42	147	206	
28115	20	96	
