0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.1089	0.1133	0.1244	0.0000	0.0000	0.0000	0.0889	0.0755	0.0933	0.1067	0.0955	0.0000	0.1000	0.0000	0.0244	0.0000	0.0467	0.0222	0.0000	0.0000	0.0000
0.0000	0.3984	0.0000	0.0000	0.0000	0.0000	0.4804	0.0781	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0234	0.0000	0.0000	0.0000	0.0000	0.0195	0.0000	0.0000
0.7764	0.0000	0.0000	0.0000	0.0000	0.0279	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1953	0.0000	0.0000	0.0000	0.0000	0.0000
0.0435	0.0435	0.0435	0.0435	0.0435	0.0435	0.0435	0.0435	0.0435	0.0435	0.0435	0.0435	0.0435	0.0435	0.0435	0.0435	0.0435	0.0435	0.0435	0.0435	0.0435	0.0435	0.0435
0.0001	0.0001	0.0001	0.0001	0.0001	0.4151	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.5837	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001	0.0001
0.2341	0.0000	0.0000	0.0000	0.0000	0.7654	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9998
