0.0000	0.0000	0.0000	0.4777	0.0000	0.1711	0.3511	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9999
0.0000	0.8788	0.1211	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0001	0.9997	0.0001	0.0001	0.0001	0.0001	0.0001
0.0000	0.1667	0.1667	0.1667	0.1667	0.1667	0.1667	0.1667
0.0000	0.0002	0.9992	0.0002	0.0002	0.0002	0.0002	0.0002
0.0000	0.0001	0.9996	0.0001	0.0001	0.0001	0.0001	0.0001
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
