0.046755	0.803500	0.056800	0.092945	
0.050369	0.790065	0.064086	0.095481	
0.049353	0.802415	0.057437	0.090794	
0.050342	0.788543	0.062595	0.098520	
0.058676	0.760084	0.070639	0.110602	
0.051577	0.788885	0.062188	0.097349	
0.048077	0.796988	0.062755	0.092180	
0.050153	0.793761	0.062837	0.093249	
0.049950	0.800012	0.057080	0.092958	
0.050881	0.786535	0.065501	0.097083	
