915	15108	391	0	
77	712	317	304	
0	782	0	0	
951	2	1276	11411	
93	179	265	130	
7	20486	0	0	
2	2	16431	0	
6673	26678	7394	9118	
145	119	89	0	
1427	1	2375	25156	
0	0	76	0	
0	0	2056	0	
0	0	71	0	
0	0	71	0	
1	0	6818	0	
0	222	73	0	
0	0	71	0	
0	0	1	7788	
0	276	0	0	
0	0	0	148	
0	0	0	148	
0	0	0	148	
0	218	0	0	
0	1241	0	2278	
355	0	0	0	
125	0	0	0	
52	0	0	0	
52	0	0	0	
52	0	0	0	
52	0	0	0	
1483	0	1142	0	
52	0	0	0	
12271	0	0	0	
0	90	0	0	
0	90	0	0	
0	6414	0	0	
0	0	0	58	
0	0	0	58	
0	0	0	3473	
0	50	0	0	
0	0	23	0	
0	0	23	0	
0	0	157	0	
0	0	23	0	
0	0	0	19	
0	0	0	24	
1	15	0	0	
0	0	0	23	
0	0	0	23	
0	0	0	23	
0	41	0	0	
24	0	0	0	
0	0	0	22	
0	0	0	22	
0	0	0	152	
0	0	0	22	
16	0	1	0	
0	0	0	14	
0	24	0	0	
0	0	17	0	
0	0	0	10	
0	1	0	9	
0	0	53	0	
0	0	71	0	
0	0	744	0	
19	0	0	0	
24	0	176	0	
0	0	0	24	
0	199	179	50	
0	195	0	24	
13	0	0	0	
13	0	0	0	
0	26	0	0	
0	0	11	0	
0	0	11	0	
32	0	0	0	
1	46	0	0	
0	0	0	31	
0	0	0	31	
2	0	0	17	
0	0	0	19	
0	35	0	0	
0	90	0	0	
45	0	0	0	
45	0	0	0	
0	43	0	0	
0	0	12	0	
12	0	0	0	
11	0	0	1	
0	0	0	24	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
