0	91	160	59	88	70	131	103	
94	120	259	44	15	53	186	203	
101	80	90	181	79	189	240	163	
47	9	0	101	24	41	57	0	
0	0	86	50	5	15	60	17	
0	144	360	192	174	196	148	153	
0	42	70	18	23	18	30	0	
20	46	33	40	24	52	22	15	
35	20	50	12	34	95	92	88	
26	74	147	192	40	194	231	158	
92	162	49	105	35	120	12	72	
1129	28	563	650	381	1063	589	789	
8	46	69	95	42	194	62	72	
458	172	102	229	55	524	98	199	
0	0	0	8	0	5	0	0	
