0.223377	0.757719	0.009137	0.009767	
0.311538	0.010947	0.264793	0.412722	
0.012934	0.872871	0.104416	0.009779	
0.031897	0.104310	0.773851	0.089943	
0.013556	0.714691	0.260088	0.011665	
0.025948	0.041108	0.674927	0.258017	
0.013371	0.031405	0.731032	0.224192	
0.058911	0.712620	0.041567	0.186902	
0.301702	0.677491	0.011034	0.009773	
0.279183	0.013514	0.226855	0.480449	
