0.309651	0.671051	0.007602	0.011696	
0.044695	0.016218	0.023438	0.915649	
0.006975	0.773171	0.207645	0.012209	
0.015948	0.063613	0.855228	0.065211	
0.007958	0.773680	0.207067	0.011295	
0.042818	0.070392	0.721602	0.165189	
0.304426	0.016292	0.113194	0.566088	
0.167665	0.249554	0.071042	0.511739	
0.310863	0.670741	0.007778	0.010618	
0.086633	0.014353	0.412665	0.486348	
