0.072402	0.871380	0.022998	0.033220	
0.081884	0.023913	0.034058	0.860145	
0.021295	0.883305	0.070698	0.024702	
0.038410	0.042453	0.829515	0.089623	
0.022998	0.893526	0.057070	0.026405	
0.057961	0.074721	0.634777	0.232542	
0.186371	0.033662	0.306240	0.473727	
0.161218	0.187964	0.088410	0.562407	
0.091141	0.856048	0.028109	0.024702	
0.185560	0.029015	0.213900	0.571525	
