0	0	0	2	
0	0	0	2	
0	0	3	0	
0	0	0	0	
1	0	4	0	
9	0	0	4	
0	0	2	0	
0	0	0	0	
0	0	16	3	
0	0	0	0	
2	109	0	9	
0	0	0	0	
0	93	0	16	
0	99	45	0	
0	1	0	0	
0	0	0	0	
7	0	2	0	
56	74	11	51	
0	0	2	0	
11	186	0	34	
6	0	35	64	
0	0	0	28	
0	0	0	20	
0	0	0	0	
0	0	0	11	
0	0	3	0	
0	0	0	0	
0	0	1	0	
6	0	0	0	
0	106	0	4	
0	0	0	0	
0	0	8	35	
0	0	26	0	
2	0	9	16	
0	0	2	11	
0	0	0	0	
1	0	26	0	
0	0	0	22	
0	0	8	0	
17	251	0	129	
0	106	6	0	
0	0	29	4	
52	0	14	21	
0	0	0	0	
5	0	0	0	
13	0	4	1	
0	0	0	0	
0	4	0	0	
0	0	0	11	
2	0	0	22	
0	0	0	1	
0	0	13	0	
0	0	0	0	
0	0	0	0	
24	0	108	19	
1	0	0	0	
0	0	0	0	
0	325	9	9	
0	0	0	1	
0	0	0	28	
0	0	0	1	
0	0	0	0	
0	0	0	1	
65	0	2	19	
0	0	7	4	
0	0	0	0	
1	117	0	1	
20	0	5	0	
0	0	5	0	
0	0	0	0	
1	0	15	8	
0	0	32	2	
0	0	21	1	
0	1	0	0	
0	0	0	0	
72	0	38	40	
0	0	9	9	
5	105	1	0	
3	0	0	0	
0	0	8	0	
0	0	0	0	
0	0	7	1	
2	0	0	0	
54	0	47	0	
0	0	0	0	
0	0	0	0	
0	0	2	2	
0	0	0	0	
4	0	0	0	
0	0	0	0	
0	0	0	0	
42	0	53	0	
0	0	0	1	
0	100	1	5	
0	0	0	0	
5	0	1	3	
0	0	152	0	
0	0	0	0	
1	0	5	12	
0	0	0	0	
0	103	1	0	
0	2	0	1	
0	0	0	0	
0	0	0	3	
0	0	0	1	
0	0	0	13	
0	0	0	0	
0	170	8	87	
86	0	25	3	
2	0	16	0	
0	0	1	0	
1	0	34	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	42	
1	4	1	0	
0	81	0	76	
0	0	0	1	
0	0	0	0	
0	0	15	0	
0	0	0	0	
0	0	3	0	
0	0	0	0	
0	0	0	0	
0	0	7	0	
28	0	4	0	
0	1	0	0	
0	0	0	4	
0	0	0	1	
0	0	0	0	
0	0	12	0	
2	0	24	36	
0	0	0	0	
0	2	0	2	
0	0	0	0	
5	0	0	0	
0	0	0	3	
0	0	0	1	
0	0	24	3	
0	0	4	10	
10	0	13	0	
0	0	0	0	
0	0	0	1	
10	2	1	11	
0	0	0	0	
0	0	0	0	
1	0	0	1	
0	0	0	0	
1	0	4	4	
0	0	0	0	
0	0	7	5	
0	0	45	0	
0	0	0	0	
0	0	0	0	
0	0	43	12	
0	0	0	0	
0	0	0	1	
0	0	0	0	
0	0	0	0	
0	0	1	0	
0	0	0	0	
2	0	0	0	
0	0	0	28	
13	0	31	0	
21	0	0	7	
2	0	2	0	
0	1	0	12	
0	0	0	6	
0	1	3	3	
5	0	0	0	
0	0	3	0	
46	0	2	21	
0	0	8	74	
0	0	0	6	
0	0	0	0	
0	0	1	10	
5	0	17	8	
26	0	16	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	2	125	
0	0	26	9	
0	0	0	0	
0	0	0	8	
0	0	0	15	
13	0	12	0	
0	0	0	0	
0	0	2	0	
0	0	0	0	
2	0	0	63	
0	0	0	0	
0	118	0	1	
0	0	0	0	
0	0	0	11	
6	0	8	0	
0	0	0	0	
0	92	8	25	
0	0	0	0	
0	0	0	0	
6	0	11	70	
0	0	21	6	
0	87	0	81	
0	2	4	0	
0	0	0	0	
0	0	0	3	
0	0	0	0	
0	0	0	1	
0	0	0	0	
0	0	2	0	
0	0	7	75	
0	0	0	0	
0	0	16	16	
0	0	0	0	
10	0	0	7	
0	0	0	0	
0	0	0	0	
0	0	0	0	
4	0	1	0	
9	0	0	1	
0	106	0	0	
0	0	0	0	
0	0	0	64	
0	0	0	0	
1	0	1	0	
0	0	0	0	
0	0	1	0	
0	5	13	4	
0	0	0	0	
0	0	22	0	
0	0	0	4	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	4	0	
0	0	18	0	
0	0	0	0	
4	0	4	0	
0	0	0	0	
0	0	3	0	
0	0	0	12	
28	0	20	9	
0	0	2	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	19	29	
0	0	0	2	
0	0	0	0	
1	0	0	0	
0	209	0	0	
0	0	0	6	
0	202	0	14	
0	0	0	37	
0	0	7	11	
22	0	0	83	
0	105	0	3	
0	0	0	0	
1	0	9	32	
5	0	1	50	
15	0	0	0	
0	0	4	0	
0	0	1	0	
0	1	3	0	
0	0	0	0	
20	0	0	7	
24	0	0	0	
0	0	1	2	
1	0	11	0	
0	0	12	23	
2	0	36	12	
0	0	0	0	
0	0	0	0	
0	0	2	0	
0	0	0	0	
0	0	0	0	
0	1	0	0	
0	0	0	4	
0	0	0	0	
0	1	0	0	
0	0	6	0	
0	101	11	1	
5	0	1	87	
3	0	0	11	
0	0	0	0	
0	0	0	22	
0	0	5	20	
0	0	0	3	
0	0	13	13	
0	277	22	54	
0	0	1	0	
12	0	28	2	
2	0	0	0	
0	0	0	1	
0	0	0	10	
0	0	0	0	
0	0	0	2	
0	0	11	2	
0	0	0	0	
0	0	2	0	
0	0	0	0	
52	89	0	4	
9	0	0	0	
0	0	0	0	
0	3	1	0	
0	162	71	156	
0	82	1	59	
0	0	0	0	
0	0	0	3	
39	0	0	0	
2	5	0	0	
0	0	3	0	
4	0	1	0	
0	0	0	0	
0	1	0	0	
0	0	1	0	
0	0	0	1	
0	0	0	0	
1	0	1	1	
15	0	0	14	
4	0	0	0	
6	0	1	1	
0	0	7	4	
1	0	29	132	
0	0	0	2	
0	0	0	0	
0	0	1	0	
0	0	0	5	
0	117	2	0	
0	0	0	0	
0	0	3	42	
3	0	23	0	
1	0	4	6	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	12	
12	0	2	0	
0	0	0	0	
0	0	0	6	
0	0	0	1	
0	0	2	4	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	23	0	
35	0	107	13	
0	0	0	0	
0	0	4	0	
0	0	0	0	
0	105	0	0	
0	0	0	2	
0	113	0	0	
0	0	1	0	
1	1	7	0	
0	0	0	0	
11	0	3	0	
0	0	38	33	
14	0	0	0	
1	0	7	0	
0	0	1	0	
0	0	0	2	
1	0	0	0	
0	0	5	0	
0	0	0	0	
0	0	0	0	
0	0	2	31	
0	0	0	0	
5	0	0	37	
0	0	9	0	
0	0	1	0	
27	203	21	0	
0	0	0	9	
0	0	1	6	
0	0	0	0	
0	107	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	12	
0	0	0	0	
0	0	0	0	
0	0	0	23	
0	1	0	8	
0	101	0	3	
33	205	16	3	
45	76	12	51	
0	0	0	0	
0	0	0	0	
5	0	2	0	
16	0	1	72	
0	0	16	0	
0	0	0	26	
0	0	4	0	
0	0	1	0	
0	0	0	0	
1	0	27	3	
0	0	2	1	
0	0	0	0	
0	104	3	1	
0	0	0	0	
0	0	1	0	
2	0	0	45	
11	0	29	9	
0	0	0	0	
2	0	2	1	
0	0	0	0	
0	0	0	0	
0	0	9	0	
0	209	5	35	
0	0	2	0	
0	0	0	13	
0	0	0	8	
0	0	0	46	
2	0	7	0	
0	1	0	2	
0	0	50	7	
1	1	0	14	
6	0	0	1	
24	0	1	4	
0	0	3	24	
0	0	0	0	
2	1	0	0	
2	0	0	0	
0	0	0	0	
11	0	0	35	
1	0	0	8	
0	0	0	0	
0	0	0	22	
1	116	18	1	
0	0	0	0	
0	0	0	0	
1	0	0	26	
0	0	0	4	
0	1	0	0	
0	0	0	0	
38	0	0	0	
0	0	0	0	
9	0	3	17	
0	0	5	0	
0	0	0	0	
0	0	0	0	
2	0	0	0	
0	0	0	0	
0	0	0	0	
1	0	0	0	
3	92	50	3	
0	0	0	0	
5	0	0	31	
0	0	3	0	
0	0	0	0	
0	0	2	0	
0	0	0	0	
0	0	9	10	
0	0	0	3	
0	0	0	0	
32	0	6	12	
0	0	0	0	
0	0	0	4	
0	1	0	0	
0	0	23	12	
0	0	0	0	
0	0	0	4	
0	1	5	10	
41	74	34	49	
41	106	0	0	
0	0	0	0	
2	0	0	6	
0	0	0	0	
1	206	1	4	
0	0	0	1	
0	104	0	0	
1	0	0	0	
11	0	0	0	
0	0	0	0	
0	0	0	3	
0	0	12	0	
0	0	1	2	
1	107	0	0	
0	0	1	0	
0	0	0	0	
4	0	5	0	
1	101	1	2	
0	0	0	0	
0	0	8	47	
3	113	9	7	
0	0	0	0	
3	0	29	7	
0	0	1	0	
0	0	0	0	
0	0	0	0	
0	209	0	0	
0	1	0	0	
0	0	0	1	
0	0	0	0	
1	0	0	0	
0	211	0	0	
0	0	0	9	
4	0	0	5	
0	0	0	6	
10	0	2	0	
0	0	0	0	
0	0	10	0	
0	104	0	0	
0	0	0	0	
7	0	1	2	
0	0	0	5	
0	0	0	3	
0	0	0	1	
0	0	1	0	
0	0	0	6	
26	0	6	0	
0	214	0	0	
0	0	0	0	
5	0	23	36	
0	0	0	18	
0	0	0	0	
0	0	0	0	
0	0	4	0	
1	0	2	0	
0	0	0	3	
0	0	0	33	
1	0	0	0	
0	0	0	11	
0	0	1	0	
0	0	0	0	
0	260	0	116	
162	98	251	221	
0	0	0	0	
0	0	0	0	
0	0	4	0	
0	0	0	0	
2	0	2	0	
0	104	0	0	
1	0	0	0	
0	318	8	3	
0	0	0	0	
0	0	1	0	
0	92	0	14	
0	100	1	4	
1	0	1	0	
0	0	2	0	
0	0	0	0	
0	0	1	0	
0	104	4	1	
0	0	5	9	
0	0	0	0	
0	0	5	8	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	5	34	
0	0	5	0	
0	0	0	13	
0	0	0	0	
0	0	0	0	
0	0	5	0	
0	0	0	5	
6	0	0	3	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	1	
0	109	0	0	
1	0	0	4	
4	0	0	4	
8	110	0	0	
0	1	0	0	
0	0	0	1	
0	0	0	5	
0	0	0	0	
0	0	0	0	
34	1	0	34	
0	0	0	3	
2	0	0	0	
0	0	1	0	
2	2	0	2	
0	0	0	0	
34	0	2	0	
0	0	1	0	
3	0	0	31	
2	0	0	6	
0	0	45	0	
2	0	0	0	
0	103	0	4	
0	0	3	5	
0	0	7	0	
0	0	0	1	
0	0	0	3	
0	0	5	0	
0	104	2	2	
34	0	0	17	
0	0	0	0	
0	3	0	2	
1	0	8	0	
0	0	1	0	
2	0	2	0	
0	1	0	0	
8	0	8	0	
0	0	0	0	
29	0	133	18	
0	0	0	0	
0	0	0	2	
0	0	0	0	
0	0	0	0	
0	210	0	0	
0	0	81	38	
0	0	0	1	
0	0	63	0	
0	110	14	0	
0	0	0	22	
0	0	4	0	
0	0	0	0	
2	0	0	0	
0	0	0	0	
8	0	2	0	
0	0	0	0	
0	1	0	0	
0	0	10	0	
2	0	0	0	
17	75	2	51	
0	0	2	0	
0	0	0	0	
0	0	0	10	
0	0	0	1	
2	0	0	5	
0	0	0	18	
0	0	0	0	
0	0	5	0	
0	0	0	0	
0	0	0	0	
0	0	0	15	
0	0	0	0	
0	1	0	0	
1	0	0	2	
0	0	7	3	
3	0	0	3	
0	0	0	0	
27	0	4	0	
0	0	0	0	
0	0	0	0	
0	0	0	16	
17	0	1	5	
0	0	0	27	
0	0	0	55	
11	0	0	0	
0	0	0	0	
0	0	14	0	
0	108	6	0	
0	0	0	20	
14	0	0	16	
0	187	0	45	
0	0	0	0	
0	0	0	1	
12	0	104	13	
0	0	0	1	
0	0	11	0	
0	0	0	0	
0	0	0	2	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	6	36	
0	74	30	116	
4	193	0	33	
0	0	0	1	
0	0	0	0	
4	0	0	8	
0	0	0	0	
1	0	23	22	
0	0	0	0	
0	0	48	0	
0	0	2	0	
0	0	0	2	
0	0	0	2	
0	0	0	0	
0	0	0	5	
0	93	0	16	
0	0	0	0	
0	226	7	0	
0	0	0	6	
18	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
2	102	0	0	
0	0	0	0	
0	0	0	75	
0	0	0	2	
0	0	0	65	
0	0	6	0	
46	91	14	0	
17	0	20	0	
4	0	8	29	
0	0	0	0	
0	0	6	0	
0	0	15	0	
0	0	3	0	
0	0	0	0	
0	0	0	0	
11	0	13	0	
0	0	1	0	
0	0	0	0	
0	0	0	4	
33	92	27	4	
0	0	0	0	
4	0	0	0	
0	0	0	0	
3	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	8	3	
0	0	0	0	
0	0	0	0	
0	0	1	0	
32	0	0	0	
0	0	15	0	
0	0	0	10	
0	0	26	9	
0	0	3	0	
7	0	0	0	
0	1	7	45	
3	0	0	7	
85	0	0	0	
0	0	0	47	
0	0	0	0	
0	1	3	0	
1	0	0	0	
0	0	0	0	
0	0	0	4	
0	0	0	24	
0	3	0	0	
19	0	0	23	
0	0	0	4	
0	0	0	0	
0	0	0	0	
0	0	13	0	
0	0	0	0	
2	0	0	0	
0	0	0	0	
13	0	3	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	102	0	8	
10	0	0	0	
0	0	21	50	
0	88	0	23	
5	0	2	0	
0	0	0	0	
0	109	37	0	
1	0	6	2	
1	0	0	0	
20	0	32	8	
0	0	0	2	
0	0	0	0	
0	0	1	1	
0	0	0	1	
0	0	0	14	
0	0	0	0	
0	0	0	4	
0	0	0	0	
0	106	0	1	
0	0	0	0	
0	0	0	0	
0	0	0	7	
0	0	0	0	
7	0	0	14	
0	0	2	1	
0	0	15	0	
0	0	0	1	
0	0	32	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
4	0	0	0	
0	0	0	0	
0	0	1	0	
0	0	80	0	
0	0	0	0	
0	0	0	0	
0	0	20	23	
0	0	0	0	
1	0	0	0	
36	0	0	0	
0	2	3	0	
0	0	4	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
11	0	92	10	
0	0	18	45	
0	0	0	0	
5	0	9	0	
3	0	2	12	
0	0	0	0	
0	0	0	0	
0	0	2	0	
3	0	6	0	
0	0	4	0	
0	0	6	0	
49	0	63	0	
4	0	0	1	
2	1	0	1	
30	0	54	0	
0	0	55	52	
0	1	0	0	
2	0	0	48	
0	0	3	22	
0	0	0	0	
0	0	0	10	
0	0	0	0	
5	0	16	0	
0	2	0	0	
0	0	2	0	
0	0	0	2	
0	0	1	70	
0	0	0	14	
32	0	2	1	
3	0	0	0	
0	0	0	0	
0	87	0	74	
0	219	0	0	
0	89	0	35	
0	109	13	0	
0	0	0	0	
0	0	1	5	
25	0	1	0	
1	0	0	0	
0	0	1	0	
7	0	2	2	
0	0	0	0	
0	0	0	0	
27	0	3	45	
2	0	2	0	
1	0	38	9	
4	0	0	0	
2	0	51	27	
37	0	13	2	
3	0	2	0	
2	0	3	22	
0	0	6	0	
0	0	5	38	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	3	2	
2	0	6	0	
0	0	0	0	
0	0	0	0	
0	0	0	22	
48	0	13	10	
0	211	4	0	
2	0	2	78	
0	0	0	2	
10	0	6	0	
6	0	0	101	
0	0	0	5	
13	0	6	2	
0	114	0	5	
0	0	1	0	
0	0	0	0	
1	0	0	1	
0	0	0	17	
0	0	0	0	
0	0	10	20	
0	0	0	0	
0	0	2	0	
0	1	0	0	
0	0	0	0	
0	0	0	0	
0	0	6	3	
0	92	0	16	
0	0	74	5	
3	0	8	0	
0	0	0	0	
0	1	0	12	
0	0	7	0	
0	0	0	0	
0	0	0	0	
0	0	0	0	
0	0	26	0	
0	1	0	0	
6	0	0	0	
1	0	0	0	
0	1	6	0	
10	0	0	1	
0	0	0	0	
0	101	0	6	
0	0	0	1	
1	0	1	8	
0	0	1	24	
0	0	1	34	
0	0	0	0	
0	0	0	0	
0	0	49	0	
0	0	45	10	
0	0	0	73	
0	0	0	0	
0	0	0	0	
0	0	5	20	
7	0	0	0	
1	0	3	1	
0	0	0	17	
0	0	0	0	
0	0	172	137	
9	0	20	5	
3	87	0	39	
0	0	33	0	
29	0	0	30	
0	0	27	0	
21	0	27	0	
0	0	0	0	
0	0	3	0	
0	0	0	0	
2	0	0	2	
0	0	0	0	
20	0	3	1	
4	0	0	0	
0	0	2	0	
3	0	0	1	
9	0	0	0	
0	0	0	20	
3	0	14	2	
0	0	0	0	
0	0	0	0	
0	0	10	35	
0	0	0	0	
0	0	0	16	
0	0	0	2	
0	0	0	5	
0	104	0	0	
0	0	0	3	
0	0	0	0	
1	0	0	35	
1	0	0	11	
0	0	3	0	
0	0	13	0	
0	0	0	0	
0	0	0	0	
3	0	14	0	
0	0	0	0	
0	0	2	0	
1	0	0	1	
2	5	1	0	
0	0	9	5	
0	0	0	0	
0	0	0	0	
0	0	0	7	
0	0	0	2	
0	0	2	2	
0	0	0	0	
0	0	0	0	
9	0	2	0	
0	0	0	0	
0	0	1	0	
0	1	0	17	
0	0	0	0	
0	0	39	38	
0	0	0	0	
0	0	17	29	
0	0	0	0	
0	1	12	0	
0	5	0	17	
23	0	14	2	
1	0	0	42	
0	0	0	0	
1	0	0	22	
0	1	0	0	
0	0	0	4	
7	0	0	0	
0	0	0	0	
0	108	0	0	
0	0	0	0	
0	0	0	0	
19	0	22	0	
3	0	0	0	
1	105	3	0	
34	0	27	39	
0	0	0	0	
0	0	6	0	
0	0	0	7	
0	0	0	0	
5	0	1	13	
9	0	0	9	
0	0	0	0	
0	1	8	58	
0	0	0	0	
0	0	0	6	
0	0	0	0	
0	0	30	14	
