2705	3	1	1141	15	175	4	211	274	27	67	27	7	1	1954	1	63	706	258	46	42	10	1683	653	12	9	55	814	5	16	2397	144	1059	279	11	1539	
1	1	0	1	2	0	230	139	0	1	101	148	0	0	1	0	0	1	0	0	93	2	126	181	0	1	1	0	1	1	101	0	273	2	0	2	
2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	124	14	0	57	178	0	0	0	0	0	0	201	1	202	0	0	0	
14	243	2047	414	242	804	1448	272	6	164	425	151	383	461	732	320	753	816	284	9	18	6	298	5	13	1838	78	6	11	13	487	369	39	129	16	326	
0	1	0	1	0	1	109	70	1	2	104	148	1	0	0	2	0	1	1	1	0	0	34	88	0	0	0	0	0	2	97	0	1	1	1	0	
5521	1	3	1161	2	3	1	0	1268	1	1	1	0	0	456	2	31	185	3	184	17	1	1294	489	3	2	1	713	2	6	6337	123	307	34	6	2334	
4	121	12	2	595	25	0	1938	0	2740	69	593	11	5	0	9	4	4	1	2	1	1701	0	6	18	2197	26	21	5	15	6221	2	3	78	2	4	
9497	586	1229	711	1035	1139	961	899	412	1711	1207	221	382	1948	783	912	1180	556	374	644	105	1653	599	1330	42	1479	990	256	619	29	10454	121	693	305	56	4745	
0	0	0	0	0	0	0	0	0	0	52	73	0	0	1	0	0	0	1	122	0	1	0	0	0	0	0	1	0	0	101	1	0	0	0	0	
7	1274	2497	489	419	2274	2348	443	34	980	594	155	1571	3650	2537	530	1180	1470	331	8	228	1097	748	20	16	2373	536	12	174	23	136	161	38	520	42	44	
0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	27	2	0	494	1	0	558	0	311	40	157	0	0	0	1	1	0	0	0	0	219	0	0	0	231	3	0	0	2	3	2	0	1	3	0	
0	0	0	0	1	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
3	270	28	2	1489	16	3	1625	0	1151	167	234	2	1	0	251	0	3	0	0	3	209	0	5	7	1299	19	2	2	9	3	2	0	2	12	0	
0	0	0	0	1	0	0	69	0	0	0	2	1	0	0	0	0	0	0	0	14	0	55	89	0	0	1	0	0	0	1	0	62	0	0	0	
