0.0490085481	0.1264292090	0.0737051316	0.0095897091	0.0198768851	0.0857037698	0.0180182004	0.0116140193	0.0396967215	0.0740731880	0.0206314007	0.3871971586	0.0198400795	0.0646141389	0.0000018403	
0.0762531788	0.0642114045	0.0677093490	0.0112195563	0.0051685145	0.1932533899	0.0393036276	0.0325288731	0.0118025471	0.1035130218	0.0904459879	0.0188788485	0.0641309920	0.2167740509	0.0048066582	
0.0388102738	0.0931023927	0.0939713826	0.0120690847	0.0043666742	0.0490604047	0.0027471931	0.0145180562	0.0464731847	0.0718121402	0.0158017913	0.4120611848	0.0323125994	0.1128126636	0.0000809741	
0.1157416564	0.0492974124	0.1593640306	0.0229979243	0.0092613321	0.0862905767	0.0181292587	0.0433202560	0.0248671441	0.0803568906	0.0273232120	0.1789038982	0.0621211298	0.1168066770	0.0052186009	
0.0697788901	0.0355014826	0.1004055472	0.0142577496	0.0031568253	0.0622791585	0.0260855201	0.0308760975	0.0229964236	0.0639310818	0.0299840589	0.2945726062	0.1067654517	0.1394074551	0.0000016519	
0.0401152532	0.1486673848	0.0975303828	0.0016534606	0.0034509876	0.0448601960	0.0051427778	0.0169588750	0.0345640666	0.0641439608	0.0287088865	0.3760016918	0.0325682829	0.1050905703	0.0005432233	
0.0842946576	0.0049912921	0.0930120028	0.0185474229	0.0073636150	0.1641628618	0.0415175335	0.0383544363	0.0358691457	0.0382791245	0.0481826312	0.3104184514	0.0377519416	0.0772530007	0.0000018828	
0.0141947953	0.0461406778	0.0971657348	0.0237757990	0.0026258024	0.0808476565	0.0006654242	0.0160999517	0.0385752744	0.0632318630	0.1023013736	0.2858038241	0.0527120867	0.1758569752	0.0000027611	
