0.225268	0.753308	0.011657	0.009767	
0.307988	0.015089	0.266568	0.410355	
0.012934	0.836278	0.129022	0.021767	
0.019253	0.137069	0.704885	0.138793	
0.009142	0.748108	0.230454	0.012295	
0.037609	0.034694	0.746647	0.181050	
0.093595	0.099192	0.545709	0.261505	
0.052333	0.710825	0.040371	0.196471	
0.293506	0.683165	0.012295	0.011034	
0.249281	0.013514	0.252156	0.485049	
