0.269612	0.705701	0.016274	0.008413	
0.285826	0.015709	0.263239	0.435226	
0.027061	0.666614	0.219187	0.087139	
0.016849	0.169357	0.633621	0.180173	
0.005606	0.777297	0.208633	0.008463	
0.044028	0.029942	0.770432	0.155598	
0.174338	0.158382	0.333874	0.333406	
0.054716	0.696210	0.045976	0.203098	
0.266135	0.712973	0.011908	0.008984	
0.219501	0.020598	0.306838	0.453063	
