92	0	445	
93	645	672	
23677	0	15556	
100	550	0	
369	27176	1377	
226	0	89	
100	372	0	
358	207	260	
22733	6584	0	
0	533	170	
0	76	0	
0	76	0	
0	71	0	
0	71	0	
0	71	0	
0	51	31895	
0	4811	5306	
0	133	91	
0	0	276	
0	1169	1689	
0	148	0	
0	260	9371	
0	0	218	
0	0	218	
7477	12005	2315	
5502	0	0	
0	52	0	
0	52	0	
0	52	0	
0	52	0	
0	52	0	
0	52	0	
0	52	0	
0	0	90	
0	0	90	
0	0	90	
0	0	3372	
0	0	45	
0	124	0	
0	0	32	
0	0	30	
0	0	30	
0	0	30	
0	0	30	
0	0	32	
0	0	16	
0	0	32	
0	76	0	
0	76	0	
0	76	0	
0	0	63	
0	24	0	
0	0	39	
0	0	39	
0	0	39	
0	0	472	
0	32	0	
0	817	91	
199	0	0	
1695	1689	31	
0	0	23	
0	0	23	
0	282	0	
0	965	818	
0	250	0	
47	0	0	
0	19	0	
0	24	0	
0	1000	0	
0	0	19	
0	0	19	
0	0	19	
32	0	0	
0	31	0	
0	31	0	
0	0	31	
24	0	0	
0	23	0	
0	23	0	
0	0	31	
0	0	31	
30	0	0	
90	0	0	
0	83	0	
0	83	0	
39	0	0	
0	32	0	
0	27	0	
0	27	0	
0	32	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	0	0	
