0	0	0	0	0	0	1	69	0	0	0	0	2	0	0	0	0	0	1	0	30	1	55	91	0	0	3	0	0	0	97	0	187	0	0	0	
0	1	1	0	0	2	218	138	2	1	103	151	1	0	1	1	1	2	1	0	84	0	139	179	1	0	1	0	0	1	95	1	281	2	0	2	
5683	94	75	1448	9	17	35	13	1416	116	2	0	554	222	3351	22	208	13	18	272	96	22	3009	908	27	13	238	1287	30	23	12025	169	2188	533	35	5062	
0	1	0	0	0	0	220	70	2	1	105	75	3	0	0	0	1	0	1	1	0	0	71	0	1	0	0	0	0	2	96	0	0	0	0	0	
72	83	1794	2664	992	1868	1778	1323	1045	97	2049	744	34	72	254	339	1849	2837	320	2	7	125	1626	125	24	4614	196	245	14	32	232	953	295	79	38	101	
0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	123	0	1	0	89	0	0	0	0	0	0	100	1	0	0	0	0	
0	0	0	1	0	0	2	138	0	0	0	228	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	100	0	0	0	1	0	
0	0	0	1	1	0	14	67	0	2	50	76	1	1	0	1	1	1	0	245	36	0	45	0	0	0	2	0	0	1	102	0	178	0	0	0	
4124	1069	1431	10	1320	12	66	259	2	24	1487	96	10	4	0	762	9	26	28	450	2	15	7	4	14	2976	20	10	15	13	7971	11	0	3	19	7048	
1	0	1	2	0	0	214	71	0	0	104	75	1	0	2	0	0	0	0	0	62	0	79	0	0	0	0	0	0	0	0	0	90	0	0	1	
0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	1	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47	2853	495	933	384	36	106	579	593	3586	84	13	1767	2552	4852	1387	371	18	325	3	265	859	1805	2417	33	127	1702	1254	535	59	25	25	766	982	60	48	
2	13	23	468	43	2516	19	1399	10	1974	143	233	371	37	844	9	19	556	239	0	9	12	3	386	9	21	306	33	88	14	0	11	5	290	12	0	
0	0	0	0	0	0	109	0	0	0	0	1	0	0	0	0	0	0	0	0	21	0	39	0	1	0	0	0	0	0	0	0	53	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	32	0	58	0	0	0	0	0	0	0	0	0	183	0	0	0	
0	1	5	6	6	1	984	127	3	108	75	9	26	15	11	1	8	9	35	0	2	2	506	1	3	4	885	1	1	3	0	6	7	4	3	0	
0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	
1	16	7	55	3	104	130	5	162	1505	0	6	644	879	550	5	41	1	5	0	13	3107	152	720	8	2	446	138	181	2	0	38	398	301	6	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	1	0	0	0	0	0	0	0	0	186	0	0	0	
6017	20	1909	362	1678	1573	1512	480	115	68	697	197	120	961	34	958	1388	1187	509	460	15	11	56	239	16	479	164	14	292	20	71	18	6	13	27	111	
822	0	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	1	0	0	1	0	0	2	3	1	3375	0	0	0	2	1138	
0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
